0,1,0,0
5e-05,1,0.019974,2.5737e-09
5.1202e-05,1,0.020454,2.7328e-09
5.2433e-05,1,0.020944,2.8958e-09
5.3694e-05,1,0.021447,3.0627e-09
5.4985e-05,1,0.021961,3.2738e-09
5.6307e-05,1,0.022488,3.5266e-09
5.7661e-05,1,0.023027,3.7854e-09
5.9048e-05,1,0.023579,4.0504e-09
6.0467e-05,1,0.024144,4.3217e-09
6.1921e-05,1,0.024723,4.5997e-09
6.341e-05,1,0.025315,4.8843e-09
6.4935e-05,1,0.025922,5.1757e-09
6.6496e-05,1,0.026543,5.5294e-09
6.8095e-05,1,0.027179,5.908e-09
6.9733e-05,1,0.02783,6.311e-09
7.1409e-05,1,0.028496,6.7399e-09
7.3126e-05,1,0.029178,7.1961e-09
7.4885e-05,1,0.029877,7.681e-09
7.6685e-05,1,0.030592,8.1961e-09
7.8529e-05,1,0.031324,8.7432e-09
8.0417e-05,1,0.032074,9.3238e-09
8.2351e-05,1,0.032841,9.94e-09
8.4331e-05,1,0.033626,1.0613e-08
8.6359e-05,1,0.03443,1.1347e-08
8.8435e-05,1,0.035253,1.2131e-08
9.0562e-05,1,0.036095,1.2968e-08
9.2739e-05,1,0.036957,1.386e-08
9.4969e-05,1,0.037839,1.4812e-08
9.7252e-05,1,0.038743,1.5825e-08
9.9591e-05,1,0.039667,1.6904e-08
0.00010199,1,0.040614,1.8062e-08
0.00010444,1,0.041582,1.9332e-08
0.00010695,1,0.042573,2.0692e-08
0.00010952,1,0.043587,2.2147e-08
0.00011215,1,0.044624,2.3701e-08
0.00011485,1,0.045687,2.536e-08
0.00011761,1,0.046773,2.7131e-08
0.00012044,1,0.047886,2.9032e-08
0.00012334,1,0.049023,3.11e-08
0.0001263,0.99999,0.050187,3.3316e-08
0.00012934,0.99999,0.051378,3.5687e-08
0.00013245,0.99999,0.052597,3.8222e-08
0.00013563,0.99999,0.053844,4.093e-08
0.00013889,0.99999,0.055119,4.383e-08
0.00014223,0.99999,0.056424,4.6953e-08
0.00014565,0.99999,0.057758,5.0303e-08
0.00014916,0.99999,0.059123,5.3897e-08
0.00015274,0.99999,0.060519,5.7751e-08
0.00015642,0.99999,0.061947,6.1885e-08
0.00016018,0.99999,0.063407,6.632e-08
0.00016403,0.99999,0.0649,7.1078e-08
0.00016797,0.99999,0.066427,7.6181e-08
0.00017201,0.99999,0.067987,8.1657e-08
0.00017615,0.99999,0.069583,8.7531e-08
0.00018038,0.99999,0.071214,9.3832e-08
0.00018472,0.99999,0.072882,1.0058e-07
0.00018916,0.99999,0.074586,1.0782e-07
0.00019371,0.99999,0.076328,1.1558e-07
0.00019837,0.99999,0.078107,1.239e-07
0.00020314,0.99999,0.079926,1.3283e-07
0.00020802,0.99999,0.081784,1.424e-07
0.00021302,0.99999,0.083682,1.5266e-07
0.00021814,0.99999,0.085621,1.6367e-07
0.00022339,0.99999,0.087601,1.7547e-07
0.00022876,0.99999,0.089623,1.8812e-07
0.00023426,0.99999,0.091688,2.0166e-07
0.00023989,0.99999,0.093796,2.1618e-07
0.00024566,0.99999,0.095947,2.3173e-07
0.00025157,0.99999,0.098143,2.4841e-07
0.00025762,0.99999,0.10038,2.6628e-07
0.00026381,0.99999,0.10267,2.8543e-07
0.00027016,0.99999,0.105,3.0595e-07
0.00027665,0.99999,0.10738,3.279e-07
0.0002833,0.99999,0.10981,3.5141e-07
0.00029012,0.99999,0.11228,3.7659e-07
0.00029709,0.99999,0.1148,4.0355e-07
0.00030424,0.99999,0.11737,4.3242e-07
0.00031155,0.99999,0.11999,4.6333e-07
0.00031904,0.99999,0.12265,4.9639e-07
0.00032671,0.99999,0.12537,5.3176e-07
0.00033457,0.99999,0.12813,5.6959e-07
0.00034261,0.99999,0.13094,6.1007e-07
0.00035085,0.99999,0.13381,6.5337e-07
0.00035929,0.99999,0.13672,6.9968e-07
0.00036793,0.99999,0.13968,7.4916e-07
0.00037677,0.99998,0.14269,8.0204e-07
0.00038583,0.99998,0.14575,8.5855e-07
0.00039511,0.99998,0.14885,9.1892e-07
0.00040461,0.99998,0.15201,9.8339e-07
0.00041434,0.99998,0.15521,1.0522e-06
0.0004243,0.99998,0.15846,1.1258e-06
0.0004345,0.99998,0.16176,1.2042e-06
0.00044495,0.99998,0.1651,1.2879e-06
0.00045565,0.99998,0.16849,1.3772e-06
0.00046661,0.99998,0.17192,1.4724e-06
0.00047783,0.99998,0.17539,1.5739e-06
0.00048932,0.99998,0.1789,1.6821e-06
0.00050108,0.99998,0.18246,1.7973e-06
0.00051313,0.99998,0.18605,1.92e-06
0.00052547,0.99998,0.18968,2.0506e-06
0.0005381,0.99998,0.19334,2.1897e-06
0.00055104,0.99998,0.19704,2.3376e-06
0.00056429,0.99998,0.20076,2.4949e-06
0.00057786,0.99998,0.20452,2.662e-06
0.00059175,0.99998,0.2083,2.8397e-06
0.00060598,0.99998,0.21211,3.0283e-06
0.00062055,0.99998,0.21593,3.2286e-06
0.00063547,0.99997,0.21977,3.4411e-06
0.00065075,0.99997,0.22363,3.6665e-06
0.0006664,0.99997,0.2275,3.9054e-06
0.00068242,0.99997,0.23138,4.1586e-06
0.00069883,0.99997,0.23526,4.4267e-06
0.00071564,0.99997,0.23914,4.7104e-06
0.00073284,0.99997,0.24303,5.0106e-06
0.00075046,0.99997,0.2469,5.328e-06
0.00076851,0.99997,0.25076,5.6633e-06
0.00078699,0.99997,0.25461,6.0175e-06
0.00080591,0.99997,0.25844,6.3913e-06
0.00082529,0.99997,0.26225,6.7854e-06
0.00084513,0.99997,0.26603,7.201e-06
0.00086545,0.99997,0.26978,7.6388e-06
0.00088626,0.99996,0.2735,8.0997e-06
0.00090757,0.99996,0.27717,8.5844e-06
0.0009294,0.99996,0.28081,9.0941e-06
0.00095174,0.99996,0.28439,9.6296e-06
0.00097463,0.99996,0.28792,1.0192e-05
0.00099806,0.99996,0.29139,1.0782e-05
0.0010221,0.99996,0.2948,1.14e-05
0.0010466,0.99996,0.29815,1.2048e-05
0.0010718,0.99996,0.30143,1.2727e-05
0.0010976,0.99996,0.30464,1.3437e-05
0.001124,0.99996,0.30777,1.4179e-05
0.001151,0.99995,0.31083,1.4955e-05
0.0011787,0.99995,0.3138,1.5764e-05
0.001207,0.99995,0.31668,1.6609e-05
0.001236,0.99995,0.31948,1.749e-05
0.0012657,0.99995,0.32219,1.8407e-05
0.0012962,0.99995,0.32481,1.9363e-05
0.0013273,0.99995,0.32733,2.0357e-05
0.0013593,0.99995,0.32976,2.139e-05
0.0013919,0.99994,0.3321,2.2464e-05
0.0014254,0.99994,0.33433,2.3579e-05
0.0014597,0.99994,0.33647,2.4735e-05
0.0014948,0.99994,0.33851,2.5935e-05
0.0015307,0.99994,0.34046,2.7177e-05
0.0015675,0.99994,0.34231,2.8464e-05
0.0016052,0.99994,0.34406,2.9796e-05
0.0016438,0.99993,0.34572,3.1173e-05
0.0016834,0.99993,0.34729,3.2597e-05
0.0017238,0.99993,0.34877,3.4068e-05
0.0017653,0.99993,0.35015,3.5587e-05
0.0018077,0.99993,0.35145,3.7154e-05
0.0018512,0.99993,0.35267,3.877e-05
0.0018957,0.99992,0.35381,4.0436e-05
0.0019413,0.99992,0.35486,4.2153e-05
0.001988,0.99992,0.35585,4.3921e-05
0.0020358,0.99992,0.35676,4.5741e-05
0.0020847,0.99992,0.3576,4.7614e-05
0.0021348,0.99991,0.35837,4.9541e-05
0.0021862,0.99991,0.35908,5.1522e-05
0.0022387,0.99991,0.35973,5.3558e-05
0.0022926,0.99991,0.36033,5.565e-05
0.0023477,0.99991,0.36087,5.7799e-05
0.0024041,0.9999,0.36136,6.0007e-05
0.0024619,0.9999,0.36181,6.2273e-05
0.0025211,0.9999,0.36221,6.4599e-05
0.0025818,0.9999,0.36257,6.6986e-05
0.0026438,0.99989,0.36289,6.9436e-05
0.0027074,0.99989,0.36317,7.1949e-05
0.0027725,0.99989,0.36343,7.4525e-05
0.0028392,0.99989,0.36365,7.7167e-05
0.0029074,0.99988,0.36384,7.9877e-05
0.0029773,0.99988,0.36401,8.2654e-05
0.0030489,0.99988,0.36415,8.55e-05
0.0031222,0.99988,0.36427,8.8418e-05
0.0031973,0.99987,0.36437,9.1408e-05
0.0032742,0.99987,0.36446,9.4471e-05
0.0033529,0.99987,0.36454,9.761e-05
0.0034335,0.99986,0.3646,0.00010083
0.0035161,0.99986,0.36465,0.00010412
0.0036006,0.99986,0.36469,0.00010749
0.0036872,0.99985,0.36474,0.00011095
0.0037759,0.99985,0.36477,0.00011449
0.0038667,0.99985,0.3648,0.00011811
0.0039596,0.99984,0.36483,0.00012182
0.0040549,0.99984,0.36486,0.00012562
0.0041524,0.99983,0.36487,0.00012952
0.0042522,0.99983,0.36489,0.0001335
0.0043544,0.99983,0.36489,0.00013759
0.0044591,0.99982,0.36489,0.00014177
0.0045664,0.99982,0.36489,0.00014605
0.0046762,0.99981,0.36489,0.00015044
0.0047886,0.99981,0.36488,0.00015493
0.0049037,0.9998,0.36487,0.00015953
0.0050216,0.9998,0.36486,0.00016424
0.0051424,0.99979,0.36485,0.00016906
0.005266,0.99979,0.36484,0.000174
0.0053927,0.99978,0.36483,0.00017905
0.0055223,0.99978,0.36482,0.00018423
0.0056551,0.99977,0.36481,0.00018953
0.0057911,0.99977,0.3648,0.00019496
0.0059303,0.99976,0.3648,0.00020052
0.0060729,0.99976,0.36479,0.00020621
0.0062189,0.99975,0.36478,0.00021204
0.0063685,0.99975,0.36477,0.00021801
0.0065216,0.99974,0.36476,0.00022412
0.0066784,0.99973,0.36475,0.00023038
0.006839,0.99973,0.36474,0.00023679
0.0070034,0.99972,0.36473,0.00024335
0.0071718,0.99971,0.36472,0.00025007
0.0073443,0.99971,0.3647,0.00025696
0.0075209,0.9997,0.36469,0.000264
0.0077017,0.99969,0.36468,0.00027122
0.0078869,0.99968,0.36466,0.0002786
0.0080765,0.99968,0.36465,0.00028617
0.0082707,0.99967,0.36464,0.00029392
0.0084696,0.99966,0.36462,0.00030185
0.0086733,0.99965,0.36461,0.00030997
0.0088818,0.99965,0.36459,0.00031829
0.0090954,0.99964,0.36458,0.0003268
0.0093141,0.99963,0.36456,0.00033552
0.009538,0.99962,0.36455,0.00034445
0.0097674,0.99961,0.36453,0.00035359
0.010002,0.9996,0.36451,0.00036295
0.010243,0.99959,0.36449,0.00037254
0.010489,0.99958,0.36447,0.00038236
0.010741,0.99957,0.36445,0.00039241
0.010999,0.99956,0.36443,0.0004027
0.011264,0.99955,0.36441,0.00041323
0.011535,0.99954,0.36439,0.00042402
0.011812,0.99953,0.36437,0.00043507
0.012096,0.99952,0.36435,0.00044638
0.012387,0.99951,0.36433,0.00045796
0.012685,0.99949,0.36431,0.00046982
0.01299,0.99948,0.36429,0.00048197
0.013302,0.99947,0.36426,0.0004944
0.013622,0.99946,0.36424,0.00050713
0.01395,0.99944,0.36421,0.00052017
0.014285,0.99943,0.36419,0.00053352
0.014628,0.99942,0.36416,0.00054718
0.01498,0.9994,0.36414,0.00056117
0.01534,0.99939,0.36411,0.0005755
0.015709,0.99937,0.36408,0.00059017
0.016087,0.99936,0.36406,0.00060519
0.016474,0.99934,0.36403,0.00062057
0.01687,0.99933,0.364,0.00063632
0.017276,0.99931,0.36397,0.00065244
0.017691,0.99929,0.36394,0.00066895
0.018116,0.99928,0.36391,0.00068585
0.018552,0.99926,0.36388,0.00070315
0.018998,0.99924,0.36384,0.00072087
0.019455,0.99922,0.36381,0.00073901
0.019923,0.99921,0.36378,0.00075758
0.020402,0.99919,0.36374,0.0007766
0.020892,0.99917,0.36371,0.00079607
0.021394,0.99915,0.36367,0.000816
0.021909,0.99913,0.36363,0.00083641
0.022436,0.99911,0.36359,0.0008573
0.022975,0.99908,0.36355,0.0008787
0.023528,0.99906,0.36351,0.0009006
0.024093,0.99904,0.36347,0.00092302
0.024673,0.99902,0.36343,0.00094598
0.025266,0.99899,0.36339,0.00096949
0.025873,0.99897,0.36334,0.00099355
0.026496,0.99895,0.3633,0.0010182
0.027133,0.99892,0.36325,0.0010434
0.027785,0.99889,0.3632,0.0010692
0.028453,0.99887,0.36315,0.0010957
0.029137,0.99884,0.3631,0.0011227
0.029838,0.99881,0.36305,0.0011504
0.030555,0.99878,0.363,0.0011788
0.03129,0.99876,0.36295,0.0012078
0.032042,0.99873,0.36289,0.0012376
0.032813,0.9987,0.36284,0.001268
0.033602,0.99866,0.36278,0.0012992
0.03441,0.99863,0.36272,0.0013311
0.035237,0.9986,0.36266,0.0013637
0.036084,0.99857,0.3626,0.0013971
0.036952,0.99853,0.36254,0.0014313
0.037841,0.9985,0.36247,0.0014664
0.03875,0.99846,0.36241,0.0015022
0.039682,0.99842,0.36234,0.0015389
0.040636,0.99839,0.36227,0.0015765
0.041613,0.99835,0.3622,0.001615
0.042614,0.99831,0.36213,0.0016543
0.043639,0.99827,0.36205,0.0016946
0.044688,0.99823,0.36198,0.0017359
0.045762,0.99819,0.3619,0.0017781
0.046863,0.99814,0.36182,0.0018214
0.04799,0.9981,0.36174,0.0018656
0.049143,0.99805,0.36165,0.0019109
0.050325,0.99801,0.36157,0.0019572
0.051535,0.99796,0.36148,0.0020047
0.052774,0.99791,0.36139,0.0020533
0.054043,0.99786,0.3613,0.002103
0.055343,0.99781,0.36121,0.0021538
0.056673,0.99776,0.36111,0.0022059
0.058036,0.9977,0.36102,0.0022592
0.059432,0.99765,0.36092,0.0023138
0.060861,0.99759,0.36081,0.0023696
0.062324,0.99754,0.36071,0.0024267
0.063822,0.99748,0.3606,0.0024852
0.065357,0.99742,0.36049,0.002545
0.066929,0.99736,0.36038,0.0026063
0.068538,0.9973,0.36027,0.002669
0.070186,0.99723,0.36015,0.0027331
0.071873,0.99717,0.36003,0.0027988
0.073602,0.9971,0.35991,0.002866
0.075371,0.99703,0.35978,0.0029348
0.077184,0.99696,0.35965,0.0030051
0.07904,0.99689,0.35952,0.0030771
0.08094,0.99681,0.35938,0.0031508
0.082886,0.99674,0.35925,0.0032262
0.084879,0.99666,0.35911,0.0033034
0.08692,0.99658,0.35896,0.0033823
0.08901,0.9965,0.35881,0.0034631
0.09115,0.99642,0.35866,0.0035458
0.093342,0.99633,0.35851,0.0036303
0.095586,0.99625,0.35835,0.0037169
0.097885,0.99616,0.35819,0.0038054
0.10024,0.99607,0.35803,0.003896
0.10265,0.99598,0.35786,0.0039886
0.10512,0.99588,0.35769,0.0040834
0.10764,0.99578,0.35751,0.0041804
0.11023,0.99568,0.35733,0.0042796
0.11288,0.99558,0.35714,0.0043811
0.1156,0.99548,0.35696,0.0044849
0.11838,0.99537,0.35676,0.0045912
0.12122,0.99526,0.35657,0.0046998
0.12414,0.99515,0.35636,0.0048109
0.12712,0.99504,0.35616,0.0049246
0.13018,0.99492,0.35595,0.0050408
0.13331,0.9948,0.35573,0.0051597
0.13651,0.99468,0.35551,0.0052813
0.1398,0.99456,0.35529,0.0054058
0.14316,0.99443,0.35506,0.005533
0.1466,0.9943,0.35482,0.0056632
0.15013,0.99417,0.35458,0.0057963
0.15374,0.99403,0.35434,0.0059324
0.15743,0.99389,0.35408,0.0060716
0.16122,0.99375,0.35383,0.0062139
0.16509,0.99361,0.35356,0.0063594
0.16906,0.99346,0.3533,0.0065082
0.17313,0.9933,0.35302,0.0066604
0.17729,0.99315,0.35274,0.0068159
0.18155,0.99299,0.35246,0.006975
0.18592,0.99283,0.35217,0.0071375
0.19039,0.99266,0.35187,0.0073037
0.19497,0.99249,0.35156,0.0074736
0.19966,0.99232,0.35125,0.0076473
0.20446,0.99214,0.35093,0.0078248
0.20937,0.99196,0.35061,0.0080064
0.21441,0.99177,0.35028,0.0081919
0.21956,0.99158,0.34994,0.0083816
0.22484,0.99139,0.34959,0.0085754
0.23025,0.99119,0.34924,0.0087735
0.23578,0.99099,0.34888,0.0089759
0.24145,0.99078,0.34851,0.0091827
0.24726,0.99057,0.34813,0.0093941
0.25321,0.99036,0.34775,0.00961
0.25929,0.99013,0.34736,0.0098307
0.26553,0.98991,0.34696,0.010056
0.27191,0.98968,0.34655,0.010286
0.27845,0.98944,0.34613,0.010522
0.28515,0.9892,0.34571,0.010762
0.292,0.98896,0.34527,0.011008
0.29902,0.98871,0.34483,0.011259
0.30621,0.98845,0.34438,0.011515
0.31358,0.98819,0.34392,0.011776
0.32112,0.98792,0.34345,0.012044
0.32884,0.98765,0.34297,0.012317
0.33674,0.98737,0.34248,0.012595
0.34484,0.98709,0.34198,0.01288
0.35313,0.9868,0.34147,0.01317
0.36162,0.9865,0.34095,0.013467
0.37032,0.9862,0.34042,0.013769
0.37922,0.98589,0.33988,0.014078
0.38834,0.98557,0.33934,0.014394
0.39768,0.98525,0.33878,0.014716
0.40724,0.98492,0.3382,0.015045
0.41703,0.98459,0.33762,0.01538
0.42706,0.98424,0.33703,0.015722
0.43733,0.98389,0.33643,0.016072
0.44784,0.98354,0.33581,0.016428
0.45861,0.98317,0.33518,0.016792
0.46964,0.9828,0.33455,0.017162
0.48093,0.98243,0.3339,0.017541
0.4925,0.98204,0.33323,0.017927
0.50434,0.98165,0.33256,0.018321
0.51647,0.98124,0.33187,0.018722
0.52888,0.98084,0.33118,0.019131
0.5416,0.98042,0.33046,0.019549
0.55462,0.97999,0.32974,0.019975
0.56796,0.97956,0.32901,0.020408
0.58162,0.97912,0.32826,0.020851
0.5956,0.97867,0.3275,0.021302
0.60992,0.97821,0.32672,0.021761
0.62459,0.97774,0.32593,0.02223
0.6396,0.97726,0.32513,0.022707
0.65498,0.97677,0.32432,0.023194
0.67073,0.97628,0.32349,0.023689
0.68686,0.97577,0.32265,0.024194
0.70338,0.97526,0.32179,0.024709
0.72029,0.97474,0.32092,0.025232
0.73761,0.9742,0.32004,0.025766
0.75534,0.97366,0.31914,0.026309
0.77351,0.97311,0.31823,0.026862
0.7921,0.97254,0.3173,0.027426
0.81115,0.97197,0.31637,0.027999
0.83065,0.97139,0.31541,0.028583
0.85063,0.97079,0.31444,0.029177
0.87108,0.97019,0.31346,0.029782
0.89203,0.96957,0.31246,0.030398
0.91347,0.96895,0.31145,0.031024
0.93544,0.96831,0.31043,0.031661
0.95793,0.96766,0.30938,0.032309
0.98096,0.967,0.30833,0.032968
1.0046,0.96633,0.30726,0.033638
1.0287,0.96565,0.30618,0.03432
1.0534,0.96496,0.30508,0.035013
1.0788,0.96425,0.30396,0.035718
1.1047,0.96354,0.30284,0.036434
1.1313,0.96281,0.30169,0.037162
1.1585,0.96207,0.30054,0.037902
1.1863,0.96132,0.29936,0.038653
1.2149,0.96055,0.29818,0.039417
1.2441,0.95978,0.29698,0.040193
1.274,0.95899,0.29577,0.040981
1.3046,0.95819,0.29454,0.041782
1.336,0.95738,0.2933,0.042594
1.3681,0.95655,0.29204,0.04342
1.401,0.95571,0.29077,0.044257
1.4347,0.95486,0.28949,0.045108
1.4692,0.954,0.28819,0.045971
1.5045,0.95312,0.28688,0.046847
1.5407,0.95224,0.28555,0.047736
1.5777,0.95133,0.28421,0.048638
1.6157,0.95042,0.28286,0.049552
1.6545,0.94949,0.2815,0.05048
1.6943,0.94855,0.28013,0.051421
1.735,0.9476,0.27874,0.052376
1.7768,0.94663,0.27734,0.053343
1.8195,0.94565,0.27592,0.054323
1.8632,0.94466,0.2745,0.055317
1.908,0.94365,0.27306,0.056324
1.9539,0.94263,0.27162,0.057345
2.0009,0.94159,0.27016,0.058379
2.049,0.94055,0.26869,0.059427
2.0983,0.93949,0.26721,0.060488
2.1487,0.93841,0.26572,0.061562
2.2004,0.93732,0.26421,0.06265
2.2533,0.93622,0.2627,0.063752
2.3075,0.93511,0.26118,0.064867
2.3629,0.93398,0.25965,0.065996
2.4198,0.93284,0.25811,0.067138
2.4779,0.93168,0.25657,0.068294
2.5375,0.93051,0.25501,0.069463
2.5985,0.92933,0.25345,0.070646
2.661,0.92813,0.25188,0.071842
2.725,0.92692,0.2503,0.073051
2.7905,0.9257,0.24871,0.074275
2.8576,0.92446,0.24712,0.075512
2.9263,0.92321,0.24552,0.076762
2.9967,0.92195,0.24392,0.078025
3.0688,0.92067,0.24231,0.079302
3.1425,0.91938,0.24069,0.080593
3.2181,0.91808,0.23907,0.081897
3.2955,0.91676,0.23744,0.083214
3.3747,0.91543,0.23581,0.084545
3.4559,0.91409,0.23418,0.085889
3.539,0.91273,0.23254,0.087246
3.6241,0.91136,0.2309,0.088617
3.7112,0.90998,0.22926,0.09
3.8004,0.90858,0.22761,0.091397
3.8918,0.90717,0.22596,0.092806
3.9854,0.90575,0.22431,0.094229
4.0812,0.90431,0.22266,0.095665
4.1794,0.90286,0.22101,0.097113
4.2798,0.9014,0.21936,0.098575
4.3828,0.89993,0.2177,0.10005
4.4881,0.89844,0.21605,0.10154
4.596,0.89694,0.2144,0.10303
4.7066,0.89543,0.21274,0.10455
4.8197,0.89391,0.21109,0.10607
4.9356,0.89237,0.20944,0.10761
5.0543,0.89082,0.20779,0.10915
5.1758,0.88926,0.20615,0.11072
5.3003,0.88769,0.2045,0.11229
